taxonomy_version,ProjectLawId,ParliamentDocumentContentId,Legislature,parent_topic_slug,parent_topic_label,subtopic_slug,subtopic_label,assignment_method,assignment_status,assignment_confidence,cluster_id,cluster_probability,is_seed_assignment
taxonomy_v2,4157,3403,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,apoio_social_e_alojamento_para_estudantes_do_ensino_superior,Apoio Social e Alojamento para Estudantes do Ensino Superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,65,1.0,True
taxonomy_v2,4158,3404,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",licenca_parental_e_direitos_de_maternidade_paternidade,Licença parental e direitos de maternidade/paternidade,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4234611769764439,38,0.4234611769764439,True
taxonomy_v2,4159,3405,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,associativismo_juvenil_e_participacao_civica_dos_jovens,Associativismo juvenil e participação cívica dos jovens,taxonomy_manual_final_pass,manual_reviewed_assigned,0.6932584643363953,-1,0.0,True
taxonomy_v2,4160,3406,XIII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",alteracoes_ao_codigo_de_processo_penal_e_medidas_penais,Alterações ao Código de Processo Penal e medidas penais,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.750332236289978,-1,0.0,True
taxonomy_v2,4161,3407,XIII,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,25,1.0,True
taxonomy_v2,4162,3408,XIII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",alteracoes_ao_codigo_de_processo_penal_e_medidas_penais,Alterações ao Código de Processo Penal e medidas penais,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7952532768249512,-1,0.0,True
taxonomy_v2,4164,3409,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",financiamento_e_beneficios_fiscais_dos_partidos_politicos,Financiamento e benefícios fiscais dos partidos políticos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,48,1.0,True
taxonomy_v2,4165,3410,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_e_bem_estar_animal,Proteção e bem-estar animal,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,26,1.0,True
taxonomy_v2,4166,3411,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_e_bem_estar_animal,Proteção e bem-estar animal,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9615915046309755,26,0.9615915046309755,True
taxonomy_v2,4167,3412,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,acolhimento_familiar_e_adocao_de_criancas_e_jovens,Acolhimento familiar e adoção de crianças e jovens,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.2868497287636695,34,0.2868497287636695,True
taxonomy_v2,4168,3413,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",medidas_de_apoio_e_mitigacao_de_incendios_florestais_e_fenomenos_naturais,Medidas de Apoio e Mitigação de Incêndios Florestais e Fenómenos Naturais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,57,1.0,True
taxonomy_v2,4169,3414,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",deducoes_fiscais_para_dependentes_no_irs,Deduções fiscais para dependentes no IRS,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,94,1.0,True
taxonomy_v2,4170,3415,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",financiamento_e_beneficios_fiscais_dos_partidos_politicos,Financiamento e benefícios fiscais dos partidos políticos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,48,1.0,True
taxonomy_v2,4172,3416,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",direitos_laborais_jornada_ferias_e_descanso,"Direitos laborais: jornada, férias e descanso",noise_centroid_auto_assignment,auto_assigned,0.8152463436126709,-1,0.0,True
taxonomy_v2,4173,3417,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",suplementos_e_regime_de_pensoes_para_forcas_de_seguranca,Suplementos e regime de pensões para forças de segurança,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.7421480347246198,77,0.7421480347246198,True
taxonomy_v2,4174,3418,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",reforma_fiscal_e_tributacao_de_empresas,Reforma fiscal e tributação de empresas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,96,1.0,True
taxonomy_v2,4176,3419,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,apoio_social_e_alojamento_para_estudantes_do_ensino_superior,Apoio Social e Alojamento para Estudantes do Ensino Superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,65,1.0,True
taxonomy_v2,4177,3420,XIII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_a_violencia_domestica_e_discriminacao,Combate à violência doméstica e discriminação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.15763959888093274,23,0.15763959888093274,True
taxonomy_v2,4178,3421,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",regulacao_e_controlo_dos_precos_dos_combustiveis,Regulação e Controlo dos Preços dos Combustíveis,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,67,1.0,True
taxonomy_v2,4199,3422,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",implementacao_da_lei_de_bases_do_clima_e_metas_de_reducao_de_emissoes,Implementação da Lei de Bases do Clima e Metas de Redução de Emissões,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9575015407845541,59,0.9575015407845541,True
taxonomy_v2,4200,3423,XIII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",crimes_sexuais_e_protecao_das_vitimas,Crimes sexuais e proteção das vítimas,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4687600977096875,22,0.4687600977096875,True
taxonomy_v2,4202,3424,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",supervisao_e_regulacao_do_sistema_financeiro,Supervisão e regulação do sistema financeiro,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7736985683441162,-1,0.0,True
taxonomy_v2,4204,3425,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,gratuidade_e_limitacao_de_propinas_no_ensino_superior,Gratuidade e Limitação de Propinas no Ensino Superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8849369430994698,64,0.8849369430994698,True
taxonomy_v2,4206,3426,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9050788501731067,68,0.9050788501731067,True
taxonomy_v2,4209,3427,XIII,transportes_e_mobilidade,Transportes e Mobilidade,regulacao_do_transporte_individual_remunerado_tvde,Regulação do transporte individual remunerado (TVDE),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,51,1.0,True
taxonomy_v2,4214,3428,XIII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",regulacao_e_transparencia_de_cargos_politicos_e_altos_cargos_publicos,Regulação e transparência de cargos políticos e altos cargos públicos,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7600038051605225,-1,0.0,True
taxonomy_v2,4244,3429,XIII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",cultura_patrimonio_e_direitos_autorais,"Cultura, património e direitos autorais",noise_centroid_auto_assignment,auto_assigned,0.8038414716720581,-1,0.0,True
taxonomy_v2,4245,3430,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,requalificacao_e_obras_em_escolas_basicas_e_secundarias,Requalificação e obras em escolas básicas e secundárias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.47674533019035864,6,0.47674533019035864,True
taxonomy_v2,4247,3431,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_ambiental_e_valorizacao_de_espacos_verdes_municipais,Proteção ambiental e valorização de espaços verdes municipais,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7939170598983765,-1,0.0,True
taxonomy_v2,4248,3432,XIII,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",mobilizacao_de_patrimonio_publico_para_habitacao,Mobilização de património público para habitação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4284364397652824,101,0.4284364397652824,True
taxonomy_v2,4249,3433,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",qualidade_ambiental_em_edificios_e_prevencao_sanitaria,Qualidade ambiental em edifícios e prevenção sanitária,taxonomy_manual_final_pass,manual_reviewed_assigned,0.7345244884490967,-1,0.0,True
taxonomy_v2,4250,3434,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5797910968146361,45,0.5797910968146361,True
taxonomy_v2,4251,3435,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5797910968146361,45,0.5797910968146361,True
taxonomy_v2,4252,3436,XIII,transportes_e_mobilidade,Transportes e Mobilidade,requalificacao_e_melhorias_do_itinerario_complementar_8_ic8,Requalificação e melhorias do Itinerário Complementar 8 (IC8),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,43,1.0,True
taxonomy_v2,4253,3437,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",comportamentos_aditivos_jogo_e_substancias_controladas,"Comportamentos aditivos, jogo e substâncias controladas",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3505867909148835,50,0.3505867909148835,True
taxonomy_v2,4254,3438,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,requalificacao_e_obras_em_escolas_basicas_e_secundarias,Requalificação e obras em escolas básicas e secundárias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,6,1.0,True
taxonomy_v2,4255,3439,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_e_bem_estar_animal,Proteção e bem-estar animal,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.99033091115063,26,0.99033091115063,True
taxonomy_v2,4256,3440,XIII,transportes_e_mobilidade,Transportes e Mobilidade,desenvolvimento_e_investimento_na_rede_ferroviaria_nacional,Desenvolvimento e Investimento na Rede Ferroviária Nacional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,63,1.0,True
taxonomy_v2,4257,3441,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,requalificacao_e_obras_em_escolas_basicas_e_secundarias,Requalificação e obras em escolas básicas e secundárias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6110213334603851,6,0.6110213334603851,True
taxonomy_v2,4258,3442,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,requalificacao_e_obras_em_escolas_basicas_e_secundarias,Requalificação e obras em escolas básicas e secundárias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5260235474615402,6,0.5260235474615402,True
taxonomy_v2,4259,3443,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5797910968146361,45,0.5797910968146361,True
taxonomy_v2,4260,3444,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",regulacao_e_organizacao_das_associacoes_profissionais,Regulação e organização das associações profissionais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.32405686306938114,72,0.32405686306938114,True
taxonomy_v2,4261,3445,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",regulacao_e_controlo_dos_precos_dos_combustiveis,Regulação e Controlo dos Preços dos Combustíveis,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,67,1.0,True
taxonomy_v2,4263,3446,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",carreira_e_condicoes_dos_investigadores_cientificos,Carreira e condições dos investigadores científicos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,16,1.0,True
taxonomy_v2,4266,3447,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",carreira_e_condicoes_dos_investigadores_cientificos,Carreira e condições dos investigadores científicos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,16,1.0,True
taxonomy_v2,4270,3448,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3159414217075802,70,0.3159414217075802,True
taxonomy_v2,4271,3449,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",acessibilidade_certificacao_e_direitos_das_pessoas_com_deficiencia,"Acessibilidade, certificação e direitos das pessoas com deficiência",noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7789510488510132,-1,0.0,True
taxonomy_v2,4272,3450,XIII,transportes_e_mobilidade,Transportes e Mobilidade,reprivatizacao_da_tap_e_gestao_aeroportuaria,Reprivatização da TAP e Gestão Aeroportuária,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,62,1.0,True
taxonomy_v2,4273,3451,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",medidas_de_apoio_e_mitigacao_de_incendios_florestais_e_fenomenos_naturais,Medidas de Apoio e Mitigação de Incêndios Florestais e Fenómenos Naturais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8240370428437914,57,0.8240370428437914,True
taxonomy_v2,4275,3452,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",supervisao_e_regulacao_do_sistema_financeiro,Supervisão e regulação do sistema financeiro,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,92,1.0,True
taxonomy_v2,4276,3453,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,68,1.0,True
taxonomy_v2,4277,3454,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",medidas_de_apoio_e_mitigacao_de_incendios_florestais_e_fenomenos_naturais,Medidas de Apoio e Mitigação de Incêndios Florestais e Fenómenos Naturais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.7316361278434521,57,0.7316361278434521,True
taxonomy_v2,4278,3455,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,68,1.0,True
taxonomy_v2,4279,3456,XIII,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.772976191478885,25,0.772976191478885,True
taxonomy_v2,4281,3457,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",reformas_e_regras_do_sistema_eleitoral_e_voto,Reformas e regras do sistema eleitoral e voto,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,49,1.0,True
taxonomy_v2,4283,3458,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_e_bem_estar_animal,Proteção e bem-estar animal,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8694554579061972,26,0.8694554579061972,True
taxonomy_v2,4287,3459,XIII,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,25,1.0,True
taxonomy_v2,4289,3460,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",reforco_e_expansao_dos_cuidados_paliativos,Reforço e expansão dos cuidados paliativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,7,1.0,True
taxonomy_v2,4291,3461,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",condicoes_laborais_e_valorizacao_das_forcas_de_seguranca_e_militares,Condições laborais e valorização das forças de segurança e militares,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7820181846618652,-1,0.0,True
taxonomy_v2,4293,3462,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,gratuidade_e_limitacao_de_propinas_no_ensino_superior,Gratuidade e Limitação de Propinas no Ensino Superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,64,1.0,True
taxonomy_v2,4294,3463,XIII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",reformas_e_funcionamento_dos_tribunais_administrativos,Reformas e funcionamento dos tribunais administrativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9403496332253886,83,0.9403496332253886,True
taxonomy_v2,4295,3464,XIII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",reformas_e_funcionamento_dos_tribunais_administrativos,Reformas e funcionamento dos tribunais administrativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6593212132867289,83,0.6593212132867289,True
taxonomy_v2,4296,3465,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,acolhimento_familiar_e_adocao_de_criancas_e_jovens,Acolhimento familiar e adoção de crianças e jovens,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.33977607066572324,34,0.33977607066572324,True
taxonomy_v2,4298,3466,XIII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",protecao_e_apoio_a_vitimas_de_violencia_domestica,Proteção e apoio a vítimas de violência doméstica,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3662272511635753,33,0.3662272511635753,True
taxonomy_v2,4300,3467,XIII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",reformas_e_funcionamento_dos_tribunais_administrativos,Reformas e funcionamento dos tribunais administrativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,83,1.0,True
taxonomy_v2,4305,3468,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",supervisao_e_regulacao_do_sistema_financeiro,Supervisão e regulação do sistema financeiro,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,92,1.0,True
taxonomy_v2,4308,3469,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",deducoes_fiscais_para_dependentes_no_irs,Deduções fiscais para dependentes no IRS,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,94,1.0,True
taxonomy_v2,4310,3470,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",pensoes_complementos_e_sustentabilidade_do_sistema_publico,"Pensões, complementos e sustentabilidade do sistema público",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,79,1.0,True
taxonomy_v2,4313,3471,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",comportamentos_aditivos_jogo_e_substancias_controladas,"Comportamentos aditivos, jogo e substâncias controladas",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3505867909148835,50,0.3505867909148835,True
taxonomy_v2,4314,3472,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",reformas_no_iva_e_obrigacoes_fiscais,Reformas no IVA e obrigações fiscais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,89,1.0,True
taxonomy_v2,4315,3473,XIII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",alteracoes_ao_codigo_de_processo_penal_e_medidas_penais,Alterações ao Código de Processo Penal e medidas penais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,86,1.0,True
taxonomy_v2,4316,3474,XIII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_ao_terrorismo_e_criminalidade_organizada,Combate ao terrorismo e criminalidade organizada,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,85,1.0,True
taxonomy_v2,4317,3475,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_e_bem_estar_animal,Proteção e bem-estar animal,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.31787378833027685,26,0.31787378833027685,True
taxonomy_v2,4320,3476,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,rede_publica_de_creches_e_educacao_infantil,Rede pública de creches e educação infantil,noise_centroid_auto_assignment,auto_assigned,0.8121076226234436,-1,0.0,True
taxonomy_v2,4360,3477,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",regulacao_e_organizacao_das_associacoes_profissionais,Regulação e organização das associações profissionais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.17744785823942968,72,0.17744785823942968,True
taxonomy_v2,4363,3478,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",orcamento_do_estado_e_disposicoes_gerais,Orçamento do Estado e disposições gerais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,99,1.0,True
taxonomy_v2,4367,3479,XIII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",producao_agricola_sustentavel_e_protecao_ambiental,Produção Agrícola Sustentável e Proteção Ambiental,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,68,1.0,True
taxonomy_v2,4368,3480,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,associativismo_juvenil_e_participacao_civica_dos_jovens,Associativismo juvenil e participação cívica dos jovens,taxonomy_manual_final_pass,manual_reviewed_assigned,0.7036004066467285,-1,0.0,True
taxonomy_v2,4369,3481,XIII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",contribuicoes_e_beneficios_dos_subsistemas_de_saude_para_militares,Contribuições e benefícios dos subsistemas de saúde para militares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,73,1.0,True
taxonomy_v2,4370,3482,XIII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",reformas_e_funcionamento_dos_tribunais_administrativos,Reformas e funcionamento dos tribunais administrativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8801991133424804,83,0.8801991133424804,True
taxonomy_v2,4371,3483,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,inclusao_de_estudantes_com_necessidades_educativas_especificas_no_ensino_superior,Inclusão de estudantes com necessidades educativas específicas no ensino superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,39,1.0,True
taxonomy_v2,4372,3484,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",valorizacao_e_direitos_dos_bombeiros_e_sapadores,Valorização e direitos dos bombeiros e sapadores,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,5,1.0,True
taxonomy_v2,4373,3485,XIII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",reformas_e_regras_do_sistema_eleitoral_e_voto,Reformas e regras do sistema eleitoral e voto,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,49,1.0,True
taxonomy_v2,4374,3486,XIII,transportes_e_mobilidade,Transportes e Mobilidade,eliminacao_e_reducao_de_portagens_nas_autoestradas_do_interior,Eliminação e redução de portagens nas autoestradas do interior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9803812454165507,44,0.9803812454165507,True
taxonomy_v2,4375,3487,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,apoio_social_e_alojamento_para_estudantes_do_ensino_superior,Apoio Social e Alojamento para Estudantes do Ensino Superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,65,1.0,True
taxonomy_v2,4376,3488,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",reformas_do_codigo_do_trabalho_e_direitos_laborais,Reformas do Código do Trabalho e Direitos Laborais,noise_centroid_auto_assignment,auto_assigned,0.8141207695007324,-1,0.0,True
taxonomy_v2,4377,3489,XIII,educacao_e_inclusao_social,Educação e Inclusão Social,apoio_social_e_alojamento_para_estudantes_do_ensino_superior,Apoio Social e Alojamento para Estudantes do Ensino Superior,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,65,1.0,True
taxonomy_v2,4378,3490,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",direitos_laborais_jornada_ferias_e_descanso,"Direitos laborais: jornada, férias e descanso",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,55,1.0,True
taxonomy_v2,4379,3491,XIII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",direitos_laborais_jornada_ferias_e_descanso,"Direitos laborais: jornada, férias e descanso",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8935878870447981,55,0.8935878870447981,True
taxonomy_v2,4380,3492,XIII,administracao_territorial_e_organizacao_local,Administração Territorial e Organização Local,alteracao_de_denominacao_de_unioes_de_freguesias,Alteração de denominação de uniões de freguesias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,2,1.0,True
